OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
BEIDOU-3 M17 (C36),2018-093A,2026-06-03T14:55:08.731776,1.86228565,.0009972,54.1684,182.7566,291.4336,250.9335,0,U,43706,999,5128,0,.67E-6,0
BEIDOU-3 M18 (C37),2018-093B,2026-06-05T08:39:22.675968,1.86226697,.0007759,54.1691,182.6896,321.2848,38.7154,0,U,43707,999,5131,0,.77E-6,0
GPS BIII-1  (PRN 04),2018-109A,2026-06-05T20:30:44.645760,2.00561264,.0038231,55.6750,92.6343,198.2081,23.0022,0,U,43873,999,5484,0,.14E-6,0
BEIDOU-3 IGSO-1 (C38),2019-023A,2026-06-04T14:06:37.446624,1.00295778,.00254705,58.6768,37.7810,225.7549,318.3782,0,U,44204,999,708,0,-.211E-5,0
BEIDOU-2 G8 (C01),2019-027A,2026-06-05T21:02:53.801376,1.00275484,.00107,1.6292,74.4896,284.4447,355.5859,0,U,44231,999,2596,0,-.234E-5,0
COSMOS 2534 (758),2019-030A,2026-06-05T08:24:03.759264,2.13102504,.0013144,64.3678,193.0150,275.3348,142.7086,0,U,44299,999,5467,0,.7E-6,0
BEIDOU-3 IGSO-2 (C39),2019-035A,2026-06-05T15:35:45.205728,1.00270597,.0039796,55.2445,158.9631,216.1606,232.8049,0,U,44337,999,2555,0,-.68E-6,0
GPS BIII-2  (PRN 18),2019-056A,2026-06-02T10:44:11.779584,2.00569922,.006123,55.6403,331.7284,197.3681,346.8768,0,U,44506,999,4977,0,-.81E-6,0
BEIDOU-3 M24 (C46),2019-061A,2026-06-04T08:32:01.071744,1.86229272,.00082925,54.3958,183.1608,359.5616,0.4973,0,U,44542,999,4555,0,.7E-6,0
BEIDOU-3 M23 (C45),2019-061B,2026-06-05T03:50:47.412672,1.86227560,.00055253,54.3945,183.1018,339.5866,111.6566,0,U,44543,999,4557,0,.75E-6,0
EUTELSAT 5 WEST B (EGNOS/PRN 121),2019-067A,2026-06-05T18:37:33.395808,1.00272101,.0003304,0.0648,340.8822,94.4088,93.3102,0,U,44624,999,2432,0,-.29E-6,0
BEIDOU-3 IGSO-3 (C40),2019-073A,2026-05-16T19:27:04.075776,1.00246251,.0042953,54.8566,281.2355,189.4588,170.3676,0,U,44709,999,2414,0,-.217E-5,0
BEIDOU-3 M22 (C44),2019-078A,2026-06-05T19:20:44.288160,1.86227665,.000663,53.9467,300.2280,49.5810,310.4674,0,U,44793,999,4443,0,-.55E-6,0
BEIDOU-3 M21 (C43),2019-078B,2026-06-05T09:49:02.413344,1.86228154,.0004554,53.9202,300.2034,47.7138,312.3144,0,U,44794,999,4443,0,-.56E-6,0
COSMOS 2544 (759),2019-088A,2026-06-05T07:08:53.172960,2.13102169,.0013693,65.5596,74.1271,259.9573,99.9093,0,U,44850,999,5046,0,-.6E-7,0
BEIDOU-3 M19 (C41),2019-090A,2026-06-05T08:32:00.875616,1.86231656,.0018154,56.5483,63.1823,297.5241,223.8735,0,U,44864,999,4401,0,-.39E-6,0
BEIDOU-3 M20 (C42),2019-090B,2026-06-05T18:59:07.473408,1.86231721,.0016134,56.5505,63.2026,310.9679,232.0002,0,U,44865,999,4400,0,-.38E-6,0
BEIDOU-3 G2 (C60),2020-017A,2026-06-05T21:51:03.347424,1.00274413,.0002653,2.8411,47.1771,24.9391,230.0173,0,U,45344,999,2314,0,-.129E-5,0
COSMOS 2545 (760),2020-018A,2026-06-03T03:31:05.351808,2.13102718,.0007797,64.3637,312.9119,231.7288,128.1886,0,U,45358,999,4836,0,-.45E-6,0
