OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
NIMIQ 2,2002-062A,2026-08-30T13:02:32.856576,1.00271271,.00056108,9.6124,56.0847,104.7009,264.4007,0,U,27632,999,4493,0,-.64E-6,0
CORIOLIS,2003-001A,2026-08-30T12:53:39.312384,14.19962842,.0014045,98.7163,248.2977,3.8595,356.2688,0,U,27640,999,22477,.57321788E-4,.78E-6,0
SORCE,2003-004A,2026-08-30T04:22:46.946784,15.04045165,.00184349,39.9899,199.3904,226.1082,133.8190,0,U,27651,999,28304,.20396611E-3,.2729E-4,0
NAVSTAR 51 (USA 166),2003-005A,2026-08-29T21:52:14.084832,2.00556559,.0149648,54.8722,212.0413,53.4776,317.7205,0,U,27663,999,17279,0,.47E-6,0
USA 167,2003-008A,2026-08-29T14:32:41.510400,1.00274387,.00026975,11.1028,42.7253,288.6498,102.4782,0,U,27691,999,751,0,.11E-6,0
NAVSTAR 52 (USA 168),2003-010A,2026-08-29T19:43:45.280704,1.91454885,.00062036,54.7626,322.4638,250.7509,65.5736,0,U,27704,999,17133,0,-.61E-6,0
USA 169 (MILSTAR-2 4),2003-012A,2026-08-30T05:00:36.322272,1.00270729,.00969608,12.4594,29.2181,11.4007,165.1026,0,U,27711,999,3369,0,-.19E-5,0
ASIASAT 4,2003-014A,2026-08-30T10:51:00.900000,1.00270833,.00026887,4.8883,74.7791,87.3745,126.7976,0,U,27718,999,4604,0,-.218E-5,0
HELLAS-SAT 2,2003-020A,2026-08-29T19:40:57.139392,1.00272555,.00068335,7.5308,66.9740,128.0094,68.2979,0,U,27811,999,4358,0,-.79E-6,0
THURAYA-2,2003-026A,2026-08-30T13:02:53.507040,1.00273102,.0001158,8.9524,31.6049,46.5266,140.3351,0,U,27825,999,8509,0,.13E-5,0
OPTUS C1,2003-028B,2026-08-30T11:59:01.483872,1.00269684,.00055397,7.0686,68.4775,93.4954,152.1668,0,U,27831,999,5380,0,-.147E-5,0
MOST,2003-031D,2026-08-30T13:11:52.700064,14.21335410,.0010623,98.7078,249.2474,42.8182,317.3821,0,U,27843,999,20127,.39024314E-4,.41E-6,0
CUTE-1 (CO-55),2003-031E,2026-08-30T13:39:37.804320,14.24374432,.0009038,98.6767,250.2028,336.6809,23.3959,0,U,27844,999,20226,.10813589E-3,.206E-5,0
CUBESAT XI-IV (CO-57),2003-031J,2026-08-30T10:54:33.876000,14.23654099,.00093794,98.6797,249.7422,356.4446,3.6665,0,U,27848,999,20194,.96177057E-4,.176E-5,0
SCISAT 1,2003-036A,2026-08-30T12:09:01.921536,14.81523874,.00061568,73.9310,23.6672,65.8530,294.3290,0,U,27858,999,24245,.70477615E-4,.516E-5,0
COSMOS 2400,2003-037A,2026-08-30T15:03:00.873216,12.45191874,.00203345,82.4681,283.1769,251.2835,108.6039,0,U,27868,999,4680,.44830246E-3,.74E-6,0
COSMOS 2401,2003-037B,2026-08-30T13:41:59.735328,12.45504773,.0021132,82.4666,279.5578,246.3822,113.5040,0,U,27869,999,4703,.2479564E-3,.45E-6,0
USA 170,2003-040A,2026-08-30T02:41:22.485984,1.00277097,.00013316,10.6536,47.2211,108.9933,246.7157,0,U,27875,999,3373,0,.132E-5,0
MOZHAETS 4 (RS22),2003-042A,2026-08-30T15:16:51.356064,14.73581446,.00120908,98.3481,69.1161,37.9428,27.0239,0,U,27939,999,22651,.17331953E-3,.1075E-4,0
