OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
SL-12 R/B(2),1985-042D,2026-07-28T21:04:58.517184,14.22013579,.00373757,71.1082,149.4331,266.1599,165.5208,0,U,15772,999,13446,.70830114E-4,.11E-5,0
SL-14 R/B,1985-069B,2026-07-28T13:35:37.984704,14.86542700,.00203469,82.5247,252.4499,86.2627,274.0916,0,U,15945,999,19376,.40622887E-4,.386E-5,0
SL-16 R/B,1985-097B,2026-07-28T22:02:39.723648,14.16616859,.00062865,71.0011,203.2196,24.3630,345.0511,0,U,16182,999,10723,-.66732112E-4,-.181E-5,0
SL-14 R/B,1986-006B,2026-07-28T16:56:39.943104,14.86977772,.00766618,82.5286,127.0456,163.9379,196.4296,0,U,16496,999,17016,.50045584E-4,.5E-5,0
COSMOS 1743,1986-034A,2026-07-28T06:51:43.363584,15.70941403,.00052537,82.5265,284.9102,137.5436,222.6233,0,U,16719,999,20223,.50437439E-3,.63346E-3,0
SL-14 R/B,1986-046B,2026-07-28T16:59:58.261344,14.85699927,.00244381,82.4840,306.9452,120.1390,240.2253,0,U,16792,999,14734,.48064232E-4,.444E-5,0
SL-14 R/B,1986-055B,2026-07-28T20:27:00.352224,14.85749296,.00178189,82.5218,353.9560,221.5756,297.3162,0,U,16882,999,14032,.48429389E-4,.446E-5,0
AJISAI (EGS),1986-061A,2026-07-28T23:29:21.056352,12.44516703,.00110756,50.0111,18.8873,287.0160,157.5233,0,U,16908,999,48559,-.6389812E-5,-.98E-6,0
SL-14 R/B,1987-024B,2026-07-28T18:11:12.249888,14.86241264,.00190059,82.5308,320.1792,149.4814,210.7513,0,U,17567,999,10908,.47178537E-4,.44E-5,0
COSMOS 1833,1987-027A,2026-07-28T12:28:40.410624,14.13067972,.00252676,70.9216,29.9930,347.6794,12.3706,0,U,17589,999,3021,-.12886683E-4,-.72E-6,0
SL-16 R/B,1987-027B,2026-07-28T17:16:09.265152,14.17176041,.00073409,71.0049,339.3064,267.7186,92.3097,0,U,17590,999,3532,-.83854697E-4,-.217E-5,0
SL-14 R/B,1987-038B,2026-07-28T19:48:34.832160,14.85470643,.00206607,82.5027,163.8531,60.4993,299.8280,0,U,17912,999,10018,.48761418E-4,.446E-5,0
